IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
091043926,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,10/09/2009,17:14,TENDERLOIN,"ARREST, CITED",300 Block of ELLIS ST,-122.411965795229,37.7849141859562,"(37.7849141859562, -122.411965795229)",9104392616710
091044457,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,10/09/2009,17:14,MISSION,"ARREST, CITED",2300 Block of 16TH ST,-122.409529913278,37.7657184395282,"(37.7657184395282, -122.409529913278)",9104445706361
091043891,OTHER OFFENSES,PAROLE VIOLATION,Friday,10/09/2009,17:13,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",9104389126150
091043891,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Friday,10/09/2009,17:13,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",9104389116621
091043891,DRUG/NARCOTIC,"CONTROLLED SUBSTANCE VIOLATION, LOITERING FOR",Friday,10/09/2009,17:13,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",9104389116645
091044504,OTHER OFFENSES,PROBATION VIOLATION,Friday,10/09/2009,17:10,TENDERLOIN,"ARREST, BOOKED",0 Block of OFARRELL ST,-122.405895369887,37.7867342184983,"(37.7867342184983, -122.405895369887)",9104450426170
091044504,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Friday,10/09/2009,17:10,TENDERLOIN,"ARREST, BOOKED",0 Block of OFARRELL ST,-122.405895369887,37.7867342184983,"(37.7867342184983, -122.405895369887)",9104450406365
091043794,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,10/09/2009,17:10,INGLESIDE,NONE,4600 Block of MISSION ST,-122.435161640813,37.7243102435436,"(37.7243102435436, -122.435161640813)",9104379406304
091043829,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,10/09/2009,17:09,PARK,NONE,500 Block of LYON ST,-122.442972406311,37.7757783597295,"(37.7757783597295, -122.442972406311)",9104382968020
091043835,OTHER OFFENSES,CONSPIRACY,Friday,10/09/2009,17:05,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.45353456066,37.7691662978052,"(37.7691662978052, -122.45353456066)",9104383526080
091043835,DRUG/NARCOTIC,SALE OF MARIJUANA,Friday,10/09/2009,17:05,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.45353456066,37.7691662978052,"(37.7691662978052, -122.45353456066)",9104383516040
091049526,VEHICLE THEFT,STOLEN TRUCK,Friday,10/09/2009,17:00,PARK,NONE,700 Block of HAIGHT ST,-122.434580561451,37.7716361114909,"(37.7716361114909, -122.434580561451)",9104952607025
091045665,MISSING PERSON,MISSING JUVENILE,Friday,10/09/2009,17:00,BAYVIEW,LOCATED,100 Block of MIDDLEPOINT RD,-122.379348616728,37.7348543299922,"(37.7348543299922, -122.379348616728)",9104566574010
091044617,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,17:00,CENTRAL,NONE,BAY ST / THE EMBARCADERONORTH ST,-122.40556507281,37.8066171530971,"(37.8066171530971, -122.40556507281)",9104461706244
096099504,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,17:00,SOUTHERN,NONE,MISSION ST / SPEAR ST,-122.394064715984,37.792537817505,"(37.792537817505, -122.394064715984)",9609950406244
091043750,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Friday,10/09/2009,17:00,TARAVAL,"ARREST, CITED",SUNSET BL / LAKE MERCED BL,-122.493468495006,37.7295950708457,"(37.7295950708457, -122.493468495006)",9104375027300
091159294,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,10/09/2009,17:00,MISSION,NONE,26TH ST / HARRISON ST,-122.411595216432,37.7494360392756,"(37.7494360392756, -122.411595216432)",9115929403014
091043750,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Friday,10/09/2009,17:00,TARAVAL,"ARREST, CITED",SUNSET BL / LAKE MERCED BL,-122.493468495006,37.7295950708457,"(37.7295950708457, -122.493468495006)",9104375030200
091159294,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,10/09/2009,17:00,MISSION,NONE,26TH ST / HARRISON ST,-122.411595216432,37.7494360392756,"(37.7494360392756, -122.411595216432)",9115929404014
091046033,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,10/09/2009,17:00,NORTHERN,NONE,700 Block of 14TH ST,-122.429519876751,37.7676408778052,"(37.7676408778052, -122.429519876751)",9104603364070
096099996,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,17:00,INGLESIDE,NONE,500 Block of 28TH ST,-122.434589026849,37.7447587924487,"(37.7447587924487, -122.434589026849)",9609999606244
091043700,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,10/09/2009,16:59,PARK,NONE,1600 Block of TURK ST,-122.436274979481,37.7800247331065,"(37.7800247331065, -122.436274979481)",9104370068020
091043932,ASSAULT,THREATS AGAINST LIFE,Friday,10/09/2009,16:53,NORTHERN,NONE,2500 Block of CLAY ST,-122.435030889134,37.7905502462008,"(37.7905502462008, -122.435030889134)",9104393219057
091043669,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,10/09/2009,16:45,PARK,NONE,300 Block of BAKER ST,-122.440949589926,37.7741190407726,"(37.7741190407726, -122.440949589926)",9104366968020
091043647,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Friday,10/09/2009,16:43,PARK,"ARREST, BOOKED",HAYES ST / LYON ST,-122.442756145449,37.7743575833102,"(37.7743575833102, -122.442756145449)",9104364762020
091156228,ASSAULT,BATTERY,Friday,10/09/2009,16:36,SOUTHERN,NONE,0 Block of 6TH ST,-122.40950430935,37.781526271747,"(37.781526271747, -122.40950430935)",9115622804134
091043738,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,10/09/2009,16:36,SOUTHERN,PSYCHOPATHIC CASE,1200 Block of HOWARD ST,-122.412447373124,37.775633673443,"(37.775633673443, -122.412447373124)",9104373864020
091043578,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,10/09/2009,16:33,MISSION,"ARREST, CITED",MISSION ST / 16TH ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",9104357865015
091044184,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,10/09/2009,16:30,SOUTHERN,NONE,MARKET ST / 2ND ST,-122.401378067544,37.7892639310458,"(37.7892639310458, -122.401378067544)",9104418406114
091043506,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Friday,10/09/2009,16:22,PARK,"ARREST, BOOKED",WALLER ST / BELVEDERE ST,-122.44945360075,37.7687284236871,"(37.7687284236871, -122.44945360075)",9104350616030
091043506,OTHER OFFENSES,CONSPIRACY,Friday,10/09/2009,16:22,PARK,"ARREST, BOOKED",WALLER ST / BELVEDERE ST,-122.44945360075,37.7687284236871,"(37.7687284236871, -122.44945360075)",9104350626080
091043631,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,10/09/2009,16:20,BAYVIEW,NONE,1000 Block of INGERSON AV,-122.393894531353,37.7196993108526,"(37.7196993108526, -122.393894531353)",9104363164070
091043396,NON-CRIMINAL,TARASOFF REPORT,Friday,10/09/2009,16:20,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",9104339615095
096098318,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,10/09/2009,16:15,SOUTHERN,NONE,0 Block of THE EMBARCADEROSOUTH ST,-122.388379873919,37.7833104067015,"(37.7833104067015, -122.388379873919)",9609831806374
091043584,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Friday,10/09/2009,16:10,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.410041631816,37.7819536537257,"(37.7819536537257, -122.410041631816)",9104358416621
091043584,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,10/09/2009,16:10,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.410041631816,37.7819536537257,"(37.7819536537257, -122.410041631816)",9104358465010
091069411,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,10/09/2009,16:00,RICHMOND,NONE,700 Block of PRESIDIO AV,-122.446264333485,37.7849034219604,"(37.7849034219604, -122.446264333485)",9106941105073
091043590,ASSAULT,BATTERY,Friday,10/09/2009,16:00,SOUTHERN,"ARREST, BOOKED",300 Block of KING ST,-122.395021745914,37.7753128522284,"(37.7753128522284, -122.395021745914)",9104359004134
091043493,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Friday,10/09/2009,16:00,TARAVAL,"ARREST, CITED",100 Block of LAKE MERCED BL,-122.498122344334,37.7317383926748,"(37.7317383926748, -122.498122344334)",9104349327300
091068526,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,10/09/2009,16:00,CENTRAL,NONE,100 Block of CLAY ST,-122.397373740066,37.7953338267436,"(37.7953338267436, -122.397373740066)",9106852605073
091043590,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,10/09/2009,16:00,SOUTHERN,"ARREST, BOOKED",300 Block of KING ST,-122.395021745914,37.7753128522284,"(37.7753128522284, -122.395021745914)",9104359015200
096097611,NON-CRIMINAL,LOST PROPERTY,Friday,10/09/2009,16:00,SOUTHERN,NONE,MISSION ST / BEALE ST,-122.395815475491,37.7911527166535,"(37.7911527166535, -122.395815475491)",9609761171000
091053044,BURGLARY,"BURGLARY OF WAREHOUSE, FORCIBLE ENTRY",Friday,10/09/2009,16:00,BAYVIEW,NONE,1500 Block of BURKE AV,-122.386042979756,37.7443851186006,"(37.7443851186006, -122.386042979756)",9105304405061
096099366,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,16:00,NORTHERN,NONE,1200 Block of LOMBARD ST,-122.422105959413,37.8017106045212,"(37.8017106045212, -122.422105959413)",9609936606244
091043766,NON-CRIMINAL,LOST PROPERTY,Friday,10/09/2009,16:00,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",9104376671000
091044441,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,10/09/2009,16:00,MISSION,NONE,900 Block of SHOTWELL ST,-122.41531378821,37.7532172678798,"(37.7532172678798, -122.41531378821)",9104444104014
091046538,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,10/09/2009,16:00,TARAVAL,NONE,100 Block of HOLLOWAY AV,-122.454626342676,37.7217950398713,"(37.7217950398713, -122.454626342676)",9104653828100
091044441,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,10/09/2009,16:00,MISSION,NONE,900 Block of SHOTWELL ST,-122.41531378821,37.7532172678798,"(37.7532172678798, -122.41531378821)",9104444115200
091069411,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,10/09/2009,16:00,RICHMOND,NONE,700 Block of PRESIDIO AV,-122.446264333485,37.7849034219604,"(37.7849034219604, -122.446264333485)",9106941107023
091043493,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,10/09/2009,16:00,TARAVAL,"ARREST, CITED",100 Block of LAKE MERCED BL,-122.498122344334,37.7317383926748,"(37.7317383926748, -122.498122344334)",9104349365010
091043603,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,10/09/2009,15:57,PARK,"ARREST, CITED",CARL ST / COLE ST,-122.449958075249,37.7658000842584,"(37.7658000842584, -122.449958075249)",9104360328160
091043540,SUSPICIOUS OCC,SUSPICIOUS PERSON,Friday,10/09/2009,15:50,CENTRAL,NONE,100 Block of CALIFORNIA ST,-122.39821721889,37.793486649905,"(37.793486649905, -122.39821721889)",9104354064080
091043948,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,10/09/2009,15:50,SOUTHERN,NONE,200 Block of 11TH ST,-122.414647523858,37.7724423373209,"(37.7724423373209, -122.414647523858)",9104394864020
091043459,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,10/09/2009,15:48,INGLESIDE,NONE,700 Block of VELASCO AV,-122.418909546738,37.7098819350303,"(37.7098819350303, -122.418909546738)",9104345968020
091043459,SECONDARY CODES,GANG ACTIVITY,Friday,10/09/2009,15:48,INGLESIDE,NONE,700 Block of VELASCO AV,-122.418909546738,37.7098819350303,"(37.7098819350303, -122.418909546738)",9104345919400
091043374,WARRANTS,WARRANT ARREST,Friday,10/09/2009,15:32,MISSION,JUVENILE BOOKED,3100 Block of 26TH ST,-122.41350190466,37.7492652916222,"(37.7492652916222, -122.41350190466)",9104337463010
091043374,OTHER OFFENSES,DANGER OF LEADING IMMORAL LIFE,Friday,10/09/2009,15:32,MISSION,JUVENILE BOOKED,3100 Block of 26TH ST,-122.41350190466,37.7492652916222,"(37.7492652916222, -122.41350190466)",9104337429030
091043374,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,10/09/2009,15:32,MISSION,JUVENILE BOOKED,3100 Block of 26TH ST,-122.41350190466,37.7492652916222,"(37.7492652916222, -122.41350190466)",9104337416623
091044510,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/09/2009,15:30,RICHMOND,UNFOUNDED,PARKER AV / CALIFORNIA ST,-122.454776397398,37.786242640218,"(37.786242640218, -122.454776397398)",9104451007021
091043722,NON-CRIMINAL,FOUND PROPERTY,Friday,10/09/2009,15:30,NORTHERN,NONE,FILBERT ST / LYON ST,-122.44701727305,37.7965758511563,"(37.7965758511563, -122.44701727305)",9104372272000
091047188,LARCENY/THEFT,GRAND THEFT PURSESNATCH,Friday,10/09/2009,15:30,CENTRAL,NONE,FILBERT ST / POWELL ST,-122.411023136542,37.8011696432501,"(37.8011696432501, -122.411023136542)",9104718806131
091043982,SUSPICIOUS OCC,SUSPICIOUS PERSON,Friday,10/09/2009,15:29,INGLESIDE,NONE,0 Block of ELK ST,-122.439775823336,37.7365430606257,"(37.7365430606257, -122.439775823336)",9104398264080
091043982,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,10/09/2009,15:29,INGLESIDE,NONE,0 Block of ELK ST,-122.439775823336,37.7365430606257,"(37.7365430606257, -122.439775823336)",9104398264070
091043904,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,10/09/2009,15:20,PARK,"ARREST, CITED",DIVISADERO ST / FELL ST,-122.437612766191,37.7740604119579,"(37.7740604119579, -122.437612766191)",9104390465016
091043277,OTHER OFFENSES,CONSPIRACY,Friday,10/09/2009,15:10,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.45353456066,37.7691662978052,"(37.7691662978052, -122.45353456066)",9104327726080
091043277,DRUG/NARCOTIC,SALE OF MARIJUANA,Friday,10/09/2009,15:10,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.45353456066,37.7691662978052,"(37.7691662978052, -122.45353456066)",9104327716040
091043277,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Friday,10/09/2009,15:10,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.45353456066,37.7691662978052,"(37.7691662978052, -122.45353456066)",9104327716030
091043283,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,10/09/2009,15:05,BAYVIEW,"ARREST, CITED",LASALLE AV / 3RD ST,-122.389865610332,37.7371699446203,"(37.7371699446203, -122.389865610332)",9104328365016
091043330,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,10/09/2009,15:03,RICHMOND,NONE,2100 Block of BRODERICK ST,-122.442635424097,37.7901008773119,"(37.7901008773119, -122.442635424097)",9104333064070
091044093,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,10/09/2009,15:00,RICHMOND,NONE,2000 Block of SCOTT ST,-122.438800308883,37.7887609779354,"(37.7887609779354, -122.438800308883)",9104409364070
091045364,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/09/2009,15:00,INGLESIDE,NONE,RIPLEY ST / PERALTA AV,-122.408692078228,37.7444287583025,"(37.7444287583025, -122.408692078228)",9104536407021
091068463,FORGERY/COUNTERFEITING,"FORGERY, FALSE ENTRIES IN RECORDS OR RETURNS",Friday,10/09/2009,15:00,CENTRAL,NONE,500 Block of TAYLOR ST,-122.411540447656,37.78740983565,"(37.78740983565, -122.411540447656)",9106846309130
091060823,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Friday,10/09/2009,15:00,SOUTHERN,NONE,1000 Block of MISSION ST,-122.40989282029,37.7801134973164,"(37.7801134973164, -122.40989282029)",9106082361030
100092416,FORGERY/COUNTERFEITING,"COUNTERFEITING, COINS OR NOTES",Friday,10/09/2009,15:00,TARAVAL,NONE,800 Block of SANTIAGO ST,-122.476341368393,37.744838765619,"(37.744838765619, -122.476341368393)",10009241609210
096099190,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,15:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,"(37.7725405391593, -122.466204667893)",9609919006244
091045314,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,10/09/2009,14:57,NORTHERN,NONE,1500 Block of FILLMORE ST,-122.432880595215,37.7838255788976,"(37.7838255788976, -122.432880595215)",9104531406152
091043233,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,10/09/2009,14:42,TENDERLOIN,"ARREST, CITED",MARKET ST / 8TH ST,-122.414743835382,37.778719262789,"(37.778719262789, -122.414743835382)",9104323365015
091043352,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Friday,10/09/2009,14:31,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.413893155951,37.782346520673,"(37.782346520673, -122.413893155951)",9104335216662
091043352,DRUG/NARCOTIC,SALE OF CONTROLLED SUBSTANCE,Friday,10/09/2009,14:31,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.413893155951,37.782346520673,"(37.782346520673, -122.413893155951)",9104335216664
091057068,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,10/09/2009,14:30,BAYVIEW,NONE,100 Block of MIDDLEPOINT RD,-122.379486937006,37.7348550480451,"(37.7348550480451, -122.379486937006)",9105706805151
091043261,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Friday,10/09/2009,14:06,INGLESIDE,NONE,200 Block of PRAGUE ST,-122.427852666874,37.7181745863837,"(37.7181745863837, -122.427852666874)",9104326107055
091043120,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,10/09/2009,14:03,INGLESIDE,NONE,BRITTON ST / VISITACION AV,-122.412504533512,37.7127250179716,"(37.7127250179716, -122.412504533512)",9104312006153
091044043,MISSING PERSON,MISSING JUVENILE,Friday,10/09/2009,14:00,BAYVIEW,LOCATED,0 Block of CASHMERE ST,-122.382745395519,37.7356587886342,"(37.7356587886342, -122.382745395519)",9104404374010
096097423,NON-CRIMINAL,LOST PROPERTY,Friday,10/09/2009,14:00,TARAVAL,NONE,1900 Block of OCEAN AV,-122.462500909809,37.7254679898121,"(37.7254679898121, -122.462500909809)",9609742371000
091102704,MISSING PERSON,MISSING JUVENILE,Friday,10/09/2009,14:00,MISSION,LOCATED,2200 Block of MISSION ST,-122.419212198636,37.7610244167023,"(37.7610244167023, -122.419212198636)",9110270474010
091085241,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/09/2009,14:00,NORTHERN,NONE,800 Block of FRANKLIN ST,-122.422255535324,37.78200227232,"(37.78200227232, -122.422255535324)",9108524107021
091118864,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,10/09/2009,14:00,TARAVAL,NONE,2400 Block of 41ST AV,-122.499264595602,37.7410543982056,"(37.7410543982056, -122.499264595602)",9111886471010
091068441,NON-CRIMINAL,AIDED CASE,Friday,10/09/2009,14:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",9106844151040
096099651,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,10/09/2009,14:00,CENTRAL,NONE,LARKIN ST / NORTHPOINT ST,-122.422008950077,37.8054960276478,"(37.8054960276478, -122.422008950077)",9609965106374
091053088,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Friday,10/09/2009,14:00,TENDERLOIN,NONE,100 Block of HYDE ST,-122.415669661443,37.7821198488931,"(37.7821198488931, -122.415669661443)",9105308805153
091049485,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Friday,10/09/2009,14:00,INGLESIDE,NONE,4700 Block of MISSION ST,-122.436327167191,37.7227645025561,"(37.7227645025561, -122.436327167191)",9104948564060
091044742,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/09/2009,14:00,MISSION,NONE,25TH ST / HARRISON ST,-122.411747062829,37.7510350321605,"(37.7510350321605, -122.411747062829)",9104474207021
091102704,RUNAWAY,RUNAWAY,Friday,10/09/2009,14:00,MISSION,LOCATED,2200 Block of MISSION ST,-122.419212198636,37.7610244167023,"(37.7610244167023, -122.419212198636)",9110270429100
091043114,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,10/09/2009,13:55,NORTHERN,NONE,3100 Block of SCOTT ST,-122.440821226214,37.7987856032653,"(37.7987856032653, -122.440821226214)",9104311406224
091043089,NON-CRIMINAL,FOUND PROPERTY,Friday,10/09/2009,13:45,BAYVIEW,NONE,0 Block of DOUBLEROCK ST,-122.387694587441,37.7205552398712,"(37.7205552398712, -122.387694587441)",9104308972000
091043346,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Friday,10/09/2009,13:45,NORTHERN,"ARREST, BOOKED",1400 Block of POST ST,-122.426529714226,37.7860427680942,"(37.7860427680942, -122.426529714226)",9104334605011
091043346,TRESPASS,TRESPASSING,Friday,10/09/2009,13:45,NORTHERN,"ARREST, BOOKED",1400 Block of POST ST,-122.426529714226,37.7860427680942,"(37.7860427680942, -122.426529714226)",9104334627195
091043346,STOLEN PROPERTY,RECEIVING STOLEN PROPERTY,Friday,10/09/2009,13:45,NORTHERN,"ARREST, BOOKED",1400 Block of POST ST,-122.426529714226,37.7860427680942,"(37.7860427680942, -122.426529714226)",9104334611010
091043051,NON-CRIMINAL,FOUND PROPERTY,Friday,10/09/2009,13:42,BAYVIEW,NONE,5300 Block of 3RD ST,-122.392899681522,37.7289040677766,"(37.7289040677766, -122.392899681522)",9104305172000
091043095,MISSING PERSON,MISSING ADULT,Friday,10/09/2009,13:31,RICHMOND,LOCATED,3600 Block of BALBOA ST,-122.497866355514,37.7757454267928,"(37.7757454267928, -122.497866355514)",9104309574000
091043095,MISSING PERSON,FOUND PERSON,Friday,10/09/2009,13:31,RICHMOND,LOCATED,3600 Block of BALBOA ST,-122.497866355514,37.7757454267928,"(37.7757454267928, -122.497866355514)",9104309575000
096100355,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,10/09/2009,13:30,TARAVAL,NONE,500 Block of VIDAL DR,-122.484022205168,37.7156594467984,"(37.7156594467984, -122.484022205168)",9610035506372
100112757,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Friday,10/09/2009,13:30,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",10011275704011
091044162,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,10/09/2009,13:28,SOUTHERN,NONE,MASON ST / MARKET ST,-122.408953598279,37.783287873572,"(37.783287873572, -122.408953598279)",9104416268020
