bioguide_id,role,start,end,party,district,senator_class,state,state_rank
W000795,rep,2011-01-05,2013-01-03,Republican,2,,SC,
W000795,rep,2013-01-03,2015-01-03,Republican,2,,SC,
W000795,rep,2015-01-06,2017-01-03,Republican,2,,SC,
W000808,rep,2011-01-05,2013-01-03,Democrat,17,,FL,
W000808,rep,2013-01-03,2015-01-03,Democrat,24,,FL,
W000808,rep,2015-01-06,2017-01-03,Democrat,24,,FL,
W000804,rep,2007-12-13,2009-01-03,Republican,1,,VA,
W000804,rep,2009-01-06,2010-12-22,Republican,1,,VA,
W000804,rep,2011-01-05,2013-01-03,Republican,1,,VA,
W000804,rep,2013-01-03,2015-01-03,Republican,1,,VA,
W000804,rep,2015-01-06,2017-01-03,Republican,1,,VA,
W000809,rep,2011-01-05,2013-01-03,Republican,3,,AR,
W000809,rep,2013-01-03,2015-01-03,Republican,3,,AR,
W000809,rep,2015-01-06,2017-01-03,Republican,3,,AR,
W000810,rep,2011-01-05,2013-01-03,Republican,7,,GA,
W000810,rep,2013-01-03,2015-01-03,Republican,7,,GA,
W000810,rep,2015-01-06,2017-01-03,Republican,7,,GA,
W000779,rep,1981-01-05,1982-12-23,Democrat,3,,OR,
W000779,rep,1983-01-03,1984-10-12,Democrat,3,,OR,
W000779,rep,1985-01-03,1986-10-18,Democrat,3,,OR,
W000779,rep,1987-01-06,1988-10-22,Democrat,3,,OR,
W000779,rep,1989-01-03,1990-10-28,Democrat,3,,OR,
W000779,rep,1991-01-03,1992-10-09,Democrat,3,,OR,
W000779,rep,1993-01-05,1994-12-01,Democrat,3,,OR,
W000779,rep,1995-01-04,1996-02-05,Democrat,3,,OR,
W000779,sen,1996-01-01,1998-12-19,Democrat,,3,OR,
W000779,sen,1999-01-06,2004-12-09,Democrat,,3,OR,
W000779,sen,2005-01-04,2010-12-22,Democrat,,3,OR,
W000779,sen,2011-01-05,2017-01-03,Democrat,,3,OR,senior
Y000062,rep,2007-01-04,2009-01-03,Democrat,3,,KY,
Y000062,rep,2009-01-06,2010-12-22,Democrat,3,,KY,
Y000062,rep,2011-01-05,2013-01-03,Democrat,3,,KY,
Y000062,rep,2013-01-03,2015-01-03,Democrat,3,,KY,
Y000062,rep,2015-01-06,2017-01-03,Democrat,3,,KY,
Y000063,rep,2011-01-05,2013-01-03,Republican,3,,KS,
Y000063,rep,2013-01-03,2015-01-03,Republican,3,,KS,
Y000063,rep,2015-01-06,2017-01-03,Republican,3,,KS,
Y000033,rep,1973-01-03,1974-12-20,Republican,0,,AK,
Y000033,rep,1975-01-14,1976-10-01,Republican,0,,AK,
Y000033,rep,1977-01-04,1978-10-15,Republican,0,,AK,
Y000033,rep,1979-01-15,1980-12-16,Republican,0,,AK,
Y000033,rep,1981-01-05,1982-12-23,Republican,0,,AK,
Y000033,rep,1983-01-03,1984-10-12,Republican,0,,AK,
Y000033,rep,1985-01-03,1986-10-18,Republican,0,,AK,
Y000033,rep,1987-01-06,1988-10-22,Republican,0,,AK,
Y000033,rep,1989-01-03,1990-10-28,Republican,0,,AK,
Y000033,rep,1991-01-03,1992-10-09,Republican,0,,AK,
Y000033,rep,1993-01-05,1994-12-01,Republican,0,,AK,
Y000033,rep,1995-01-04,1996-10-04,Republican,0,,AK,
Y000033,rep,1997-01-07,1998-12-19,Republican,0,,AK,
Y000033,rep,1999-01-06,2000-12-15,Republican,0,,AK,
Y000033,rep,2001-01-03,2002-11-22,Republican,0,,AK,
Y000033,rep,2003-01-07,2004-12-09,Republican,0,,AK,
Y000033,rep,2005-01-04,2006-12-09,Republican,0,,AK,
Y000033,rep,2007-01-04,2009-01-03,Republican,0,,AK,
Y000033,rep,2009-01-06,2010-12-22,Republican,0,,AK,
Y000033,rep,2011-01-05,2013-01-03,Republican,0,,AK,
Y000033,rep,2013-01-03,2015-01-03,Republican,0,,AK,
Y000033,rep,2015-01-06,2017-01-03,Republican,0,,AK,
Y000064,rep,2011-01-05,2013-01-03,Republican,9,,IN,
Y000064,rep,2013-01-03,2015-01-03,Republican,9,,IN,
Y000064,rep,2015-01-06,2017-01-03,Republican,9,,IN,
H001041,rep,2007-01-04,2009-01-03,Republican,2,,NV,
H001041,rep,2009-01-06,2010-12-22,Republican,2,,NV,
H001041,rep,2011-01-05,2011-05-09,Republican,2,,NV,
H001041,sen,2011-05-09,2013-01-03,Republican,,1,NV,
H001041,sen,2013-01-03,2019-01-03,Republican,,1,NV,junior
H001063,rep,2011-07-19,2013-01-03,Democrat,36,,CA,
H001063,rep,2013-01-03,2015-01-03,Democrat,44,,CA,
H001063,rep,2015-01-06,2017-01-03,Democrat,44,,CA,
A000369,rep,2011-09-13,2013-01-03,Republican,2,,NV,
A000369,rep,2013-01-03,2015-01-03,Republican,2,,NV,
A000369,rep,2015-01-06,2017-01-03,Republican,2,,NV,
B001278,rep,2012-02-07,2013-01-03,Democrat,1,,OR,
B001278,rep,2013-01-03,2015-01-03,Democrat,1,,OR,
B001278,rep,2015-01-06,2017-01-03,Democrat,1,,OR,
D000617,rep,2012-11-13,2013-01-03,Democrat,1,,WA,
D000617,rep,2013-01-03,2015-01-03,Democrat,1,,WA,
D000617,rep,2015-01-06,2017-01-03,Democrat,1,,WA,
M001184,rep,2012-11-13,2013-01-03,Republican,4,,KY,
M001184,rep,2013-01-03,2015-01-03,Republican,4,,KY,
M001184,rep,2015-01-06,2017-01-03,Republican,4,,KY,
P000604,rep,2012-11-15,2013-01-03,Democrat,10,,NJ,
P000604,rep,2013-01-03,2015-01-03,Democrat,10,,NJ,
P000604,rep,2015-01-06,2017-01-03,Democrat,10,,NJ,
S001194,sen,2012-12-27,2015-01-03,Democrat,,3,HI,senior
S001194,sen,2015-01-06,2017-01-03,Democrat,,3,HI,senior
S000018,rep,1995-01-04,1996-10-04,Republican,1,,AZ,
S000018,rep,1997-01-07,1998-12-19,Republican,1,,AZ,
S000018,rep,1999-01-06,2000-12-15,Republican,1,,AZ,
S000018,rep,2013-01-03,2015-01-03,Republican,5,,AZ,
S000018,rep,2015-01-06,2017-01-03,Republican,5,,AZ,
F000454,rep,2008-03-08,2009-01-03,Democrat,14,,IL,
F000454,rep,2009-01-06,2010-12-22,Democrat,14,,IL,
F000454,rep,2013-01-03,2015-01-03,Democrat,11,,IL,
F000454,rep,2015-01-06,2017-01-03,Democrat,11,,IL,
G000556,rep,2009-01-06,2010-12-22,Democrat,8,,FL,
G000556,rep,2013-01-03,2015-01-03,Democrat,9,,FL,
G000556,rep,2015-01-06,2017-01-03,Democrat,9,,FL,
K000368,rep,2009-01-06,2010-12-22,Democrat,1,,AZ,
K000368,rep,2013-01-03,2015-01-03,Democrat,1,,AZ,
K000368,rep,2015-01-06,2017-01-03,Democrat,1,,AZ,
T000468,rep,2009-01-06,2010-12-22,Democrat,3,,NV,
T000468,rep,2013-01-03,2015-01-03,Democrat,1,,NV,
T000468,rep,2015-01-06,2017-01-03,Democrat,1,,NV,
C001095,rep,2013-01-03,2015-01-03,Republican,4,,AR,
C001095,sen,2015-01-06,2021-01-03,Republican,,2,AR,junior
S001191,rep,2013-01-03,2015-01-03,Democrat,9,,AZ,
S001191,rep,2015-01-06,2017-01-03,Democrat,9,,AZ,
L000578,rep,2013-01-03,2015-01-03,Republican,1,,CA,
L000578,rep,2015-01-06,2017-01-03,Republican,1,,CA,
H001068,rep,2013-01-03,2015-01-03,Democrat,2,,CA,
H001068,rep,2015-01-06,2017-01-03,Democrat,2,,CA,
B001287,rep,2013-01-03,2015-01-03,Democrat,7,,CA,
B001287,rep,2015-01-06,2017-01-03,Democrat,7,,CA,
C001094,rep,2013-01-03,2015-01-03,Republican,8,,CA,
C001094,rep,2015-01-06,2017-01-03,Republican,8,,CA,
S001193,rep,2013-01-03,2015-01-03,Democrat,15,,CA,
S001193,rep,2015-01-06,2017-01-03,Democrat,15,,CA,
V000129,rep,2013-01-03,2015-01-03,Republican,21,,CA,
V000129,rep,2015-01-06,2017-01-03,Republican,21,,CA,
B001285,rep,2013-01-03,2015-01-03,Democrat,26,,CA,
B001285,rep,2015-01-06,2017-01-03,Democrat,26,,CA,
C001097,rep,2013-01-03,2015-01-03,Democrat,29,,CA,
C001097,rep,2015-01-06,2017-01-03,Democrat,29,,CA,
R000599,rep,2013-01-03,2015-01-03,Democrat,36,,CA,
R000599,rep,2015-01-06,2017-01-03,Democrat,36,,CA,
T000472,rep,2013-01-03,2015-01-03,Democrat,41,,CA,
T000472,rep,2015-01-06,2017-01-03,Democrat,41,,CA,
L000579,rep,2013-01-03,2015-01-03,Democrat,47,,CA,
L000579,rep,2015-01-06,2017-01-03,Democrat,47,,CA,
V000130,rep,2013-01-03,2015-01-03,Democrat,51,,CA,
V000130,rep,2015-01-06,2017-01-03,Democrat,51,,CA,
P000608,rep,2013-01-03,2015-01-03,Democrat,52,,CA,
P000608,rep,2015-01-06,2017-01-03,Democrat,52,,CA,
E000293,rep,2013-01-03,2015-01-03,Democrat,5,,CT,
E000293,rep,2015-01-06,2017-01-03,Democrat,5,,CT,
Y000065,rep,2013-01-03,2015-01-03,Republican,3,,FL,
Y000065,rep,2015-01-06,2017-01-03,Republican,3,,FL,
D000621,rep,2013-01-03,2015-01-03,Republican,6,,FL,
D000621,rep,2015-01-06,2017-01-03,Republican,6,,FL,
M001191,rep,2013-01-03,2015-01-03,Democrat,18,,FL,
M001191,rep,2015-01-06,2017-01-03,Democrat,18,,FL,
F000462,rep,2013-01-03,2015-01-03,Democrat,22,,FL,
F000462,rep,2015-01-06,2017-01-03,Democrat,22,,FL,
C001093,rep,2013-01-03,2015-01-03,Republican,9,,GA,
C001093,rep,2015-01-06,2017-01-03,Republican,9,,GA,
G000571,rep,2013-01-03,2015-01-03,Democrat,2,,HI,
G000571,rep,2015-01-06,2017-01-03,Democrat,2,,HI,
D000622,rep,2013-01-03,2015-01-03,Democrat,8,,IL,
D000622,rep,2015-01-06,2017-01-03,Democrat,8,,IL,
D000619,rep,2013-01-03,2015-01-03,Republican,13,,IL,
D000619,rep,2015-01-06,2017-01-03,Republican,13,,IL,
B001286,rep,2013-01-03,2015-01-03,Democrat,17,,IL,
B001286,rep,2015-01-06,2017-01-03,Democrat,17,,IL,
W000813,rep,2013-01-03,2015-01-03,Republican,2,,IN,
W000813,rep,2015-01-06,2017-01-03,Republican,2,,IN,
B001284,rep,2013-01-03,2015-01-03,Republican,5,,IN,
B001284,rep,2015-01-06,2017-01-03,Republican,5,,IN,
M001189,rep,2013-01-03,2015-01-03,Republican,6,,IN,
M001189,rep,2015-01-06,2017-01-03,Republican,6,,IN,
B001282,rep,2013-01-03,2015-01-03,Republican,6,,KY,
B001282,rep,2015-01-06,2017-01-03,Republican,6,,KY,
W000817,sen,2013-01-03,2019-01-03,Democrat,,1,MA,senior
K000379,rep,2013-01-03,2015-01-03,Democrat,4,,MA,
K000379,rep,2015-01-06,2017-01-03,Democrat,4,,MA,
D000620,rep,2013-01-03,2015-01-03,Democrat,6,,MD,
D000620,rep,2015-01-06,2017-01-03,Democrat,6,,MD,
K000383,sen,2013-01-03,2019-01-03,Independent,,1,ME,junior
K000380,rep,2013-01-03,2015-01-03,Democrat,5,,MI,
K000380,rep,2015-01-06,2017-01-03,Democrat,5,,MI,
N000127,rep,1975-01-14,1976-10-01,Democrat,6,,MN,
N000127,rep,1977-01-04,1978-10-15,Democrat,6,,MN,
N000127,rep,1979-01-15,1980-12-16,Democrat,6,,MN,
N000127,rep,2013-01-03,2015-01-03,Democrat,8,,MN,
N000127,rep,2015-01-06,2017-01-03,Democrat,8,,MN,
W000812,rep,2013-01-03,2015-01-03,Republican,2,,MO,
W000812,rep,2015-01-06,2017-01-03,Republican,2,,MO,
D000618,rep,2013-01-03,2015-01-03,Republican,0,,MT,
D000618,sen,2015-01-06,2021-01-03,Republican,,2,MT,junior
H001067,rep,2013-01-03,2015-01-03,Republican,8,,NC,
H001067,rep,2015-01-06,2017-01-03,Republican,8,,NC,
P000606,rep,2013-01-03,2015-01-03,Republican,9,,NC,
P000606,rep,2015-01-06,2017-01-03,Republican,9,,NC,
M001187,rep,2013-01-03,2015-01-03,Republican,11,,NC,
M001187,rep,2015-01-06,2017-01-03,Republican,11,,NC,
H001065,rep,2013-01-03,2015-01-03,Republican,13,,NC,
H001065,rep,2015-01-06,2017-01-03,Republican,13,,NC,
H001069,sen,2013-01-03,2019-01-03,Democrat,,1,ND,junior
C001096,rep,2013-01-03,2015-01-03,Republican,0,,ND,
C001096,rep,2015-01-06,2017-01-03,Republican,0,,ND,
F000463,sen,2013-01-03,2019-01-03,Republican,,1,NE,senior
K000382,rep,2013-01-03,2015-01-03,Democrat,2,,NH,
K000382,rep,2015-01-06,2017-01-03,Democrat,2,,NH,
L000580,rep,2013-01-03,2015-01-03,Democrat,1,,NM,
L000580,rep,2015-01-06,2017-01-03,Democrat,1,,NM,
M001188,rep,2013-01-03,2015-01-03,Democrat,6,,NY,
M001188,rep,2015-01-06,2017-01-03,Democrat,6,,NY,
J000294,rep,2013-01-03,2015-01-03,Democrat,8,,NY,
J000294,rep,2015-01-06,2017-01-03,Democrat,8,,NY,
M001185,rep,2013-01-03,2015-01-03,Democrat,18,,NY,
M001185,rep,2015-01-06,2017-01-03,Democrat,18,,NY,
C001092,rep,2013-01-03,2015-01-03,Republican,27,,NY,
C001092,rep,2015-01-06,2017-01-03,Republican,27,,NY,
W000815,rep,2013-01-03,2015-01-03,Republican,2,,OH,
W000815,rep,2015-01-06,2017-01-03,Republican,2,,OH,
B001281,rep,2013-01-03,2015-01-03,Democrat,3,,OH,
B001281,rep,2015-01-06,2017-01-03,Democrat,3,,OH,
J000295,rep,2013-01-03,2015-01-03,Republican,14,,OH,
J000295,rep,2015-01-06,2017-01-03,Republican,14,,OH,
B001283,rep,2013-01-03,2015-01-03,Republican,1,,OK,
B001283,rep,2015-01-06,2017-01-03,Republican,1,,OK,
M001190,rep,2013-01-03,2015-01-03,Republican,2,,OK,
M001190,rep,2015-01-06,2017-01-03,Republican,2,,OK,
P000605,rep,2013-01-03,2015-01-03,Republican,4,,PA,
P000605,rep,2015-01-06,2017-01-03,Republican,4,,PA,
R000598,rep,2013-01-03,2015-01-03,Republican,12,,PA,
R000598,rep,2015-01-06,2017-01-03,Republican,12,,PA,
C001090,rep,2013-01-03,2015-01-03,Democrat,17,,PA,
C001090,rep,2015-01-06,2017-01-03,Democrat,17,,PA,
R000597,rep,2013-01-03,2015-01-03,Republican,7,,SC,
R000597,rep,2015-01-06,2017-01-03,Republican,7,,SC,
C001098,sen,2013-01-03,2019-01-03,Republican,,1,TX,junior
W000814,rep,2013-01-03,2015-01-03,Republican,14,,TX,
W000814,rep,2015-01-06,2017-01-03,Republican,14,,TX,
O000170,rep,2013-01-03,2015-01-03,Democrat,16,,TX,
O000170,rep,2015-01-06,2017-01-03,Democrat,16,,TX,
C001091,rep,2013-01-03,2015-01-03,Democrat,20,,TX,
C001091,rep,2015-01-06,2017-01-03,Democrat,20,,TX,
W000816,rep,2013-01-03,2015-01-03,Republican,25,,TX,
W000816,rep,2015-01-06,2017-01-03,Republican,25,,TX,
V000131,rep,2013-01-03,2015-01-03,Democrat,33,,TX,
V000131,rep,2015-01-06,2017-01-03,Democrat,33,,TX,
V000132,rep,2013-01-03,2015-01-03,Democrat,34,,TX,
V000132,rep,2015-01-06,2017-01-03,Democrat,34,,TX,
S001192,rep,2013-01-03,2015-01-03,Republican,2,,UT,
S001192,rep,2015-01-06,2017-01-03,Republican,2,,UT,
K000384,sen,2013-01-03,2019-01-03,Democrat,,1,VA,junior
K000381,rep,2013-01-03,2015-01-03,Democrat,6,,WA,
K000381,rep,2015-01-06,2017-01-03,Democrat,6,,WA,
H001064,rep,2013-01-03,2015-01-03,Democrat,10,,WA,
H001064,rep,2015-01-06,2017-01-03,Democrat,10,,WA,
P000607,rep,2013-01-03,2015-01-03,Democrat,2,,WI,
P000607,rep,2015-01-06,2017-01-03,Democrat,2,,WI,
K000385,rep,2013-04-09,2015-01-03,Democrat,2,,IL,
K000385,rep,2015-01-06,2017-01-03,Democrat,2,,IL,
S000051,rep,1995-01-04,1996-10-04,Republican,1,,SC,
S000051,rep,1997-01-07,1998-12-19,Republican,1,,SC,
S000051,rep,1999-01-06,2000-12-15,Republican,1,,SC,
S000051,rep,2013-05-15,2015-01-03,Republican,1,,SC,
S000051,rep,2015-01-06,2017-01-03,Republican,1,,SC,
S001195,rep,2013-06-04,2015-01-03,Republican,8,,MO,
S001195,rep,2015-01-06,2017-01-03,Republican,8,,MO,
B001288,sen,2013-10-31,2015-01-03,Democrat,,2,NJ,junior
B001288,sen,2015-01-06,2021-01-03,Democrat,,2,NJ,junior
C001101,rep,2013-12-12,2015-01-03,Democrat,5,,MA,
C001101,rep,2015-01-06,2017-01-03,Democrat,5,,MA,
B001289,rep,2014-01-08,2015-01-03,Republican,1,,AL,
B001289,rep,2015-01-06,2017-01-03,Republican,1,,AL,
J000296,rep,2014-03-11,2015-01-03,Republican,13,,FL,
J000296,rep,2015-01-06,2017-01-03,Republican,13,,FL,
C001102,rep,2014-06-24,2015-01-03,Republican,19,,FL,
C001102,rep,2015-01-06,2017-01-03,Republican,19,,FL,
B001290,rep,2014-11-12,2015-01-03,Republican,7,,VA,
B001290,rep,2015-01-06,2017-01-03,Republican,7,,VA,
N000188,rep,2014-11-12,2015-01-03,Democrat,1,,NJ,
N000188,rep,2015-01-06,2017-01-03,Democrat,1,,NJ,
A000370,rep,2014-11-12,2015-01-03,Democrat,12,,NC,
A000370,rep,2015-01-06,2017-01-03,Democrat,12,,NC,
D000613,rep,2011-01-05,2013-01-03,Republican,10,,IL,
D000613,rep,2015-01-06,2017-01-03,Republican,10,,IL,
G000570,rep,2011-01-05,2013-01-03,Republican,1,,NH,
G000570,rep,2015-01-06,2017-01-03,Republican,1,,NH,
P000609,rep,2015-01-06,2017-01-03,Republican,6,,AL,
H001072,rep,2015-01-06,2017-01-03,Republican,2,,AR,
W000821,rep,2015-01-06,2017-01-03,Republican,4,,AR,
M001197,rep,2015-01-06,2017-01-03,Republican,2,,AZ,
G000574,rep,2015-01-06,2017-01-03,Democrat,7,,AZ,
D000623,rep,2015-01-06,2017-01-03,Democrat,11,,CA,
K000387,rep,2015-01-06,2017-01-03,Republican,25,,CA,
A000371,rep,2015-01-06,2017-01-03,Democrat,31,,CA,
L000582,rep,2015-01-06,2017-01-03,Democrat,33,,CA,
T000474,rep,2015-01-06,2017-01-03,Democrat,35,,CA,
W000820,rep,2015-01-06,2017-01-03,Republican,45,,CA,
B001297,rep,2015-01-06,2017-01-03,Republican,4,,CO,
G000575,rep,2015-01-06,2017-01-03,Democrat,2,,FL,
C001107,rep,2015-01-06,2017-01-03,Republican,26,,FL,
C001103,rep,2015-01-06,2017-01-03,Republican,1,,GA,
H001071,rep,2015-01-06,2017-01-03,Republican,10,,GA,
L000583,rep,2015-01-06,2017-01-03,Republican,11,,GA,
A000372,rep,2015-01-06,2017-01-03,Republican,12,,GA,
T000473,rep,2015-01-06,2017-01-03,Democrat,1,,HI,
B001294,rep,2015-01-06,2017-01-03,Republican,1,,IA,
Y000066,rep,2015-01-06,2017-01-03,Republican,3,,IA,
B001295,rep,2015-01-06,2017-01-03,Republican,12,,IL,
A000374,rep,2015-01-06,2017-01-03,Republican,5,,LA,
G000577,rep,2015-01-06,2017-01-03,Republican,6,,LA,
M001196,rep,2015-01-06,2017-01-03,Democrat,6,,MA,
P000611,rep,2015-01-06,2017-01-03,Republican,2,,ME,
M001194,rep,2015-01-06,2017-01-03,Republican,4,,MI,
B001293,rep,2015-01-06,2017-01-03,Republican,8,,MI,
T000475,rep,2015-01-06,2017-01-03,Republican,11,,MI,
D000624,rep,2015-01-06,2017-01-03,Democrat,12,,MI,
L000581,rep,2015-01-06,2017-01-03,Democrat,14,,MI,
E000294,rep,2015-01-06,2017-01-03,Republican,6,,MN,
Z000018,rep,2015-01-06,2017-01-03,Republican,0,,MT,
R000603,rep,2015-01-06,2017-01-03,Republican,7,,NC,
A000373,rep,2015-01-06,2017-01-03,Democrat,2,,NE,
M001193,rep,2015-01-06,2017-01-03,Republican,3,,NJ,
W000822,rep,2015-01-06,2017-01-03,Democrat,12,,NJ,
H001070,rep,2015-01-06,2017-01-03,Republican,4,,NV,
Z000017,rep,2015-01-06,2017-01-03,Republican,1,,NY,
R000602,rep,2015-01-06,2017-01-03,Democrat,4,,NY,
S001196,rep,2015-01-06,2017-01-03,Republican,21,,NY,
K000386,rep,2015-01-06,2017-01-03,Republican,24,,NY,
R000604,rep,2015-01-06,2017-01-03,Republican,5,,OK,
C001106,rep,2015-01-06,2017-01-03,Republican,6,,PA,
B001296,rep,2015-01-06,2017-01-03,Democrat,13,,PA,
R000601,rep,2015-01-06,2017-01-03,Republican,4,,TX,
H001073,rep,2015-01-06,2017-01-03,Republican,23,,TX,
B001291,rep,2015-01-06,2017-01-03,Republican,36,,TX,
L000584,rep,2015-01-06,2017-01-03,Republican,4,,UT,
B001292,rep,2015-01-06,2017-01-03,Democrat,8,,VA,
C001105,rep,2015-01-06,2017-01-03,Republican,10,,VA,
P000610,rep,2015-01-06,2017-01-03,Democrat,0,,VI,
N000189,rep,2015-01-06,2017-01-03,Republican,4,,WA,
G000576,rep,2015-01-06,2017-01-03,Republican,6,,WI,
M001195,rep,2015-01-06,2017-01-03,Republican,2,,WV,
J000297,rep,2015-01-06,2017-01-03,Republican,3,,WV,
R000600,rep,2015-01-06,2017-01-03,Republican,0,,AS,
S001198,sen,2015-01-06,2021-01-03,Republican,,2,AK,junior
P000612,sen,2015-01-06,2021-01-03,Republican,,2,GA,junior
E000295,sen,2015-01-06,2021-01-03,Republican,,2,IA,junior
T000476,sen,2015-01-06,2021-01-03,Republican,,2,NC,junior
R000605,sen,2015-01-06,2021-01-03,Republican,,2,SD,junior
W000819,rep,2015-01-06,2017-01-03,Republican,6,,NC,
S001197,sen,2015-01-06,2021-01-03,Republican,,2,NE,junior
D000625,rep,2015-05-12,2017-01-03,Republican,11,,NY,
K000388,rep,2015-06-09,2017-01-03,Republican,1,,MS,
